PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;ORGANISME;OBSERVATEUR;CD_STATION;STATION;METHODE;REPETITION;Longitude;Latitude;ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;RANK;male;female;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;ENVOI_CARDOBS
France;POITOU-CHARENTES;DEUX-SEVRES;79;79319;Souvigne;Université de Rennes;Université de Rennes;2167341;1243;trimanuel;2;46.3766366548151;-0.172179021232904;92;21/03/2024;21/03/2024;Culture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T62;NHEN-30362;hypoponera eduardi;S;;1;;12;13;#N/A;;;N.HENON;ECO&SOLS;45644;
France;MIDI-PYRENEES;GERS;32;32150;Goutz;Université de Rennes;Université de Rennes;2167323;2011;trimanuel;2;43.7995981085167;0.738134796235499;197;13/03/2024;13/03/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T64;NHEN-30364;hypoponera eduardi;S;;;;7;7;#N/A;;;N.HENON;ECO&SOLS;45644;
France;POITOU-CHARENTES;VIENNE;86;86236;Saint-Pierre-De-Maille;Université de Rennes;Université de Rennes;2167339;1166;trimanuel;3;46.6834260740623;0.860928957263222;112;19/03/2024;19/03/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B7_T80;NHEN-30280;hypoponera eduardi;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45643;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;trimanuel;4;44.3889199310117;2.32434462405189;579;30/05/2024;30/05/2024;Culture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T11;NHEN-30311;hypoponera eduardi;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45643;
France;AQUITAINE;LOT-ET-GARONNE;47;47114;Grezet-Cavagnan;Université de Rennes;Université de Rennes;2167324;1826;trimanuel;4;44.3664478290357;0.117461238742218;87;12/03/2024;12/03/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T60;NHEN-30360;hypoponera eduardi;S;;4;;19;23;#N/A;;;N.HENON;ECO&SOLS;45644;
France;RHONE-ALPES;ISERE;38;38298;Le Peage-De-Roussillon;ECO&SOLS;Equipe ECO&SOLS;2132824;1556;trimanuel;5;45.3690149100078;4.77475157668675;138;10/04/2024;10/04/2024;Verger;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T1;NHEN-30301;hypoponera eduardi;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;trimanuel;5;47.5911205616326;-2.81158007345027;4;17/04/2024;17/04/2024;Culture en bord de mer;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T28;NHEN-30328;hypoponera eduardi;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;ISERE;38;38298;Le Peage-De-Roussillon;ECO&SOLS;Equipe ECO&SOLS;2132824;1556;trimanuel;6;45.3690149100078;4.77475157668675;138;10/04/2024;10/04/2024;Verger;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T2;NHEN-30302;hypoponera eduardi;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LORRAINE;MEURTHE-ET-MOSELLE;54;54363;Mercy-Le-Haut;Sol&Co;Sol&Co;2167310;215;Pitfall;1;49.3740703250416;5.84561377272516;365;04/06/2024;04/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52815;Lasius brunneus;Lasius brunneus (Latreille, 1798);E&S_FO_B6_T97;NHEN-30191;lasius brunneus;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45638;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52540;Vitry-En-Montagne;Sol&Co;Sol&Co;2167316;812;Pitfall;2;47.8106367801133;5.10079251722604;450;11/06/2024;11/07/2024;Forêt;;Pitfall;;Insecta;Hymenoptera;Formicidae;52815;Lasius brunneus;Lasius brunneus (Latreille, 1798);E&S_FO_B7_T9;NHEN-30203;lasius brunneus;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45638;
France;POITOU-CHARENTES;CHARENTE;16;16337;Saint-Maurice-Des-Lions;Université de Rennes;Université de Rennes;2167338;1372;Pitfall;4;45.9598382118547;0.672536029377586;222;11/04/2024;07/05/2024;Forêt mixte;;Pitfall;PB 6 à été sorti de terre et reposé (le jalon du PB 6 était visible depuis un chemin de randonné, on peux penser à des curieux qui sont venus voir) aucune trace animale, le PB a juste été sorti et reposer.;Insecta;Hymenoptera;Formicidae;52815;Lasius brunneus;Lasius brunneus (Latreille, 1798);E&S_FO_B2_T84;NHEN-29697;lasius brunneus;S;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45631;
France;ALSACE;HAUT-RHIN;68;68181;Levoncourt;Sol&Co;Sol&Co;2167307;926;Pitfall;4;47.4531196404966;7.20806698950873;514;27/05/2024;26/06/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52815;Lasius brunneus;Lasius brunneus (Latreille, 1798);E&S_FO_B5_T84;NHEN-30075;lasius brunneus;S;;;;20;20;#N/A;;;N.HENON;ECO&SOLS;45635;
France;LORRAINE;MEURTHE-ET-MOSELLE;54;54363;Mercy-Le-Haut;Sol&Co;Sol&Co;2167310;215;Pitfall;4;49.3740703250416;5.84561377272516;365;04/06/2024;04/07/2024;Forêt mixte;;Pitfall;;Insecta;Hymenoptera;Formicidae;52815;Lasius brunneus;Lasius brunneus (Latreille, 1798);E&S_FO_B9_T1;NHEN-30401;lasius brunneus;S;;;;67;67;#N/A;;;N.HENON;ECO&SOLS;45644;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52540;Vitry-En-Montagne;Sol&Co;Sol&Co;2167316;812;Pitfall;5;47.8106367801133;5.10079251722604;450;11/06/2024;11/07/2024;Forêt;;Pitfall;;Insecta;Hymenoptera;Formicidae;52815;Lasius brunneus;Lasius brunneus (Latreille, 1798);E&S_FO_B7_T16;NHEN-30210;lasius brunneus;S;;;;39;39;#N/A;;;N.HENON;ECO&SOLS;45638;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11305;Quintillan;ECO&SOLS;Equipe ECO&SOLS;2132859;2260;Pitfall;2;42.949275970459;2.7153799533844;349;14/05/2024;10/06/2024;Maquis;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B1_T48;NHEN-29546;lasius cinereus;S;;;;8;8;#N/A;;;N.HENON;ECO&SOLS;45630;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;2;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_GB1_T2;NHEN-29630;lasius cinereus;S;;;;381;381;#N/A;;;N.HENON;ECO&SOLS;45630;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84028;Cairanne;ECO&SOLS;Equipe ECO&SOLS;2132873;1893;Pitfall;2;44.2166800911093;4.92701588816509;112;28/03/2024;22/04/2024;Vignes;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B3_T94;NHEN-29810;lasius cinereus;S;;;;198;198;#N/A;;;N.HENON;ECO&SOLS;45632;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11305;Quintillan;ECO&SOLS;Equipe ECO&SOLS;2132859;2260;Pitfall;3;42.949275970459;2.7153799533844;349;14/05/2024;10/06/2024;Maquis;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B1_T50;NHEN-29548;lasius cinereus;S;;;;31;31;#N/A;;;N.HENON;ECO&SOLS;45630;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;3;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B2_T33;NHEN-29633;lasius cinereus;S;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45630;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11305;Quintillan;ECO&SOLS;Equipe ECO&SOLS;2132859;2260;Pitfall;4;42.949275970459;2.7153799533844;349;14/05/2024;10/06/2024;Maquis;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B1_T54;NHEN-29552;lasius cinereus;S;;;;4;4;#N/A;;;N.HENON;ECO&SOLS;45630;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;4;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B4_T31;NHEN-29848;lasius cinereus;S;;;;34;34;#N/A;;;N.HENON;ECO&SOLS;45632;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11305;Quintillan;ECO&SOLS;Equipe ECO&SOLS;2132859;2260;Pitfall;5;42.949275970459;2.7153799533844;349;14/05/2024;10/06/2024;Maquis;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B1_T57;NHEN-29555;lasius cinereus;S;;;;7;7;#N/A;;;N.HENON;ECO&SOLS;45630;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;5;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B4_T34;NHEN-29851;lasius cinereus;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11305;Quintillan;ECO&SOLS;Equipe ECO&SOLS;2132859;2260;Pitfall;6;42.949275970459;2.7153799533844;349;14/05/2024;10/06/2024;Maquis;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B1_T60;NHEN-29558;lasius cinereus;S;;;;22;22;#N/A;;;N.HENON;ECO&SOLS;45630;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;6;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B4_T40;NHEN-29857;lasius cinereus;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;trimanuel;1;44.6346263421969;5.34894544254264;751;23/04/2024;23/04/2024;Chênaie claire;;Tri manuel;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B8_T12;NHEN-30312;lasius cinereus;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;trimanuel;5;44.6346263421969;5.34894544254264;751;23/04/2024;23/04/2024;Chênaie claire;;Tri manuel;;Insecta;Hymenoptera;Formicidae;264385;Lasius cinereus;Lasius cinereus Seifert, 1992;E&S_FO_B8_T16;NHEN-30316;lasius cinereus;S;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;Pitfall;1;44.6346263421969;5.34894544254264;751;23/04/2024;27/05/2024;Chênaie claire;;Pitfall;;Insecta;Hymenoptera;Formicidae;52816;Lasius emarginatus;Lasius emarginatus (Olivier, 1792);E&S_FO_B2_T24;NHEN-29622;lasius emarginatus;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;5;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;52816;Lasius emarginatus;Lasius emarginatus (Olivier, 1792);E&S_FO_B1_T21;NHEN-29519;lasius emarginatus;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45629;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;Pitfall;6;42.9518241882324;2.12771511077881;528;13/05/2024;10/06/2024;Chênaie/ Érablaie;;Pitfall;;Insecta;Hymenoptera;Formicidae;52816;Lasius emarginatus;Lasius emarginatus (Olivier, 1792);E&S_FO_B1_T73;NHEN-29571;lasius emarginatus;S;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45630;
France;AQUITAINE;DORDOGNE;24;24435;Saint-Laurent-Des-Batons;Université de Rennes;Université de Rennes;2167337;1660;Pitfall;1;44.9526610124959;0.70364058861398;129;19/03/2024;11/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B1_T40;NHEN-29538;lasius;G;;;;1;1;#N/A;Lasius gr.alienus;;N.HENON;ECO&SOLS;45630;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;1;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T46;NHEN-29760;lasius;G;;;;7;7;#N/A;Lasius gr.alienus;;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;1;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T59;NHEN-29773;lasius;G;;;;26;26;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;POITOU-CHARENTES;VIENNE;86;86236;Saint-Pierre-De-Maille;Université de Rennes;Université de Rennes;2167339;1166;Pitfall;1;46.6834260740623;0.860928957263222;112;19/03/2024;16/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T74;NHEN-29790;lasius;G;;;;4;4;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;1;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B4_T76;NHEN-29894;lasius;G;;;;14;14;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45632;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;2;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B1_T8;NHEN-29506;Lasius;G;;;;;4;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45629;
France;AQUITAINE;DORDOGNE;24;24435;Saint-Laurent-Des-Batons;Université de Rennes;Université de Rennes;2167337;1660;Pitfall;2;44.9526610124959;0.70364058861398;129;19/03/2024;11/04/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B1_T41;NHEN-29539;lasius;G;;;;1;1;#N/A;Lasius gr.alienus;;N.HENON;ECO&SOLS;45630;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;2;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B1_T89;NHEN-29587;lasius;G;;1;;1;2;#N/A;Lasius gr.alienus;;N.HENON;ECO&SOLS;45630;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895  ;1549;Pitfall;3;45.3911047765517;3.34517713570663;400;31/05/2024;02/07/2024;Prairie de fauche;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B1_T12;NHEN-29510;lasius;G;;1;;1;2;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45629;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;Pitfall;3;44.3889199310117;2.32434462405189;579;30/05/2024;03/07/2024;Culture;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B1_T93;NHEN-29591;lasius;G;;;;1;1;#N/A;Lasius gr.alienus;;N.HENON;ECO&SOLS;45630;
France;PAYS DE LA LOIRE;VENDEE;85;85294;La Tranche-Sur-Mer;Université de Rennes;Université de Rennes;2167328;1237;Pitfall;3;46.3506497510169;-1.40321679085194;3;17/04/2024;15/05/2024;Prairie;;Pitfall;Les pots 1,3,4 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T10;NHEN-29723;lasius;G;;;;1;1;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;3;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T50;NHEN-29764;lasius;G;;;;15;15;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;3;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_GB1_T4;NHEN-29780;lasius;G;;;;512;512;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;3;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_GB1_T8;NHEN-29895;lasius;G;;;;1000;1000;#N/A;Plus de 1000ind ! L.gr.alienus;x;N.HENON;ECO&SOLS;45632;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;4;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T52;NHEN-29766;lasius;G;;;;28;28;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;4;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_GB1_T5;NHEN-29782;lasius;G;;;;119;119;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;PAYS DE LA LOIRE;SARTHE;72;72018;Avesnes-En-Saosnois;Université de Rennes;Université de Rennes;2167318;620;Pitfall;5;48.2601626337537;0.383482346651963;89;28/03/2024;25/04/2024;Forêt mixte;;Pitfall;PB prélevés  et envoyés par Info&Sols (Catherine et Louann);Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B2_T63;NHEN-29676;Lasius;G;;1;;;1;#N/A;;x;N.HENON;ECO&SOLS;45631;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;5;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T53;NHEN-29767;lasius;G;;;;8;8;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;5;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T70;NHEN-29786;lasius;G;;;;88;88;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;5;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B4_T79;NHEN-29898;lasius;G;;;;2;2;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45632;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74070;Chens-Sur-Leman;Sol&Co;Sol&Co;2167300;1274;Pitfall;5;46.3317772191028;6.28092715602017;432;17/05/2024;16/06/2024;Monoculture;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B5_T17;NHEN-29979;lasius;G;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;Pitfall;6;47.5911205616326;-2.81158007345027;4;17/04/2024;16/05/2024;Culture en bord de mer;;Pitfall;Les pots 2,3,5 et 6 ont été vidés et remplacer par de l'éthanol à 96°;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T54;NHEN-29768;lasius;G;;;;5;5;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;Pitfall;6;44.2375443985216;3.7226445983764;928;14/06/2024;10/07/2024;Lande à bruyère / fougeraie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B3_T73;NHEN-29789;lasius;G;;;;39;39;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45631;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;Pitfall;6;43.8563416618755;6.90327394449335;757;25/04/2024;28/05/2024;Prairie;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B4_T84;NHEN-29903;lasius;G;;;;182;182;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45632;
France;AUVERGNE;CANTAL;15;15243;Trizac;ECO&SOLS;Equipe ECO&SOLS;2132906;1587;Pitfall;6;45.2538548457955;2.52555216920108;902;05/06/2024;11/07/2024;Prairie de pâture;;Pitfall;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B5_T36;NHEN-29998;lasius;G;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45635;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;trimanuel;1;44.2375443985216;3.7226445983764;928;14/06/2024;14/06/2024;Lande à bruyère / fougeraie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B8_T65;NHEN-30365;lasius;G;;;;2;2;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45644;
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;76388;Lintot;Université de Rennes;Université de Rennes;2167330;152;trimanuel;1;49.5559367282316;0.555290562591357;144;03/04/2024;03/04/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B8_T71;NHEN-30371;lasius;G;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45644;
