PAYS;REGION;DEPARTEMENT;CD_DEPT;NOM_LOCALITE;PROJET;ORGANISME;OBSERVATEUR;STATION;REPETITION;METHODE;CLASSE;ORDRE;FAMILLE;CD_NOM;CD_REF;LB_NOM;NOM_VALIDE;NOM_CITE;Stade;ABONDANCE_TOTALE;DETERMINATEUR;DATE_DETERMINATION;MASSE;NOM_SAISIE
France;MIDI-PYRENEES;TARN;81;Belcastel;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1837;PB6;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;13;T.GELIS;09/07/2024;;T.GELIS
France;MIDI-PYRENEES;TARN;81;Belcastel;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1837;PB6;Pitfall;Insecta;Orthoptera;NA;185375;185375;Orthoptera;Orthoptera Latreille, 1810;orthoptera;adulte;15;T.GELIS;09/07/2024;;T.GELIS
France;MIDI-PYRENEES;TARN;81;Belcastel;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1837;PB6;Pitfall;Insecta;Coleoptera;Dermestidae;184636;184636;Dermestidae;Dermestidae Latreille, 1804;dermestidae;adulte;25;T.GELIS;09/07/2024;;T.GELIS
France;MIDI-PYRENEES;TARN;81;Belcastel;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1837;PB6;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;27;T.GELIS;09/07/2024;;T.GELIS
France;MIDI-PYRENEES;TARN;81;Belcastel;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1837;PB6;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;larve;32;T.GELIS;09/07/2024;;T.GELIS
France;MIDI-PYRENEES;TARN;81;Belcastel;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1837;PB6;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;adulte;59;T.GELIS;09/07/2024;;T.GELIS
France;MIDI-PYRENEES;TARN;81;Belcastel;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1837;PB6;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;67;T.GELIS;09/07/2024;;T.GELIS
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB1;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB1;Pitfall;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;Oligochaeta;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB1;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB1;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;2;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB1;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;13;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB1;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;20;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB2;Pitfall;Insecta;Coleoptera;Trogidae;198712;198712;Trox;Trox Fabricius, 1775;trox;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB2;Pitfall;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB2;Pitfall;Insecta;Hemiptera;NA;184981;184981;Cicadomorpha;Cicadomorpha Evans, 1946;Cicadomorpha;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB2;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;larve;2;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB2;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;4;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB2;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;5;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB2;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;28;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB3;Pitfall;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;Oligochaeta;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB3;Pitfall;Insecta;Lepidoptera;NA;185214;185214;Lepidoptera;Lepidoptera Linnaeus, 1758;lepidoptera;larve;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB3;Pitfall;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;Curculionidae;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB3;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB3;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB3;Pitfall;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;2;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB3;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;11;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB3;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;15;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB3;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;84;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;Oligochaeta;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Insecta;Lepidoptera;NA;185214;185214;Lepidoptera;Lepidoptera Linnaeus, 1758;lepidoptera;larve;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Insecta;Hemiptera;NA;184981;184981;Cicadomorpha;Cicadomorpha Evans, 1946;Cicadomorpha;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Arachnida;Araneae;Dipluridae;715695;715695;Diplura;Diplura C. L. Koch, 1850;diplura;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Insecta;Siphonaptera;NA;185518;185518;Siphonaptera;Siphonaptera Latreille, 1825;siphonaptera;adulte;2;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;3;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;21;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB4;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;183;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB5;Pitfall;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB5;Pitfall;Chilopoda;Lithobiomorpha;NA;185600;185600;Lithobiomorpha;Lithobiomorpha Pocock, 1895;lithobiomorpha;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB5;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB5;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;13;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB5;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;28;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB5;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;124;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Insecta;Coleoptera;Trogidae;198712;198712;Trox;Trox Fabricius, 1775;trox;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Insecta;Hemiptera;NA;184981;184981;Cicadomorpha;Cicadomorpha Evans, 1946;Cicadomorpha;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Insecta;Orthoptera;NA;185375;185375;Orthoptera;Orthoptera Latreille, 1810;orthoptera;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Insecta;Hemiptera;NA;185020;185020;Heteroptera;Heteroptera Latreille, 1810;heteroptera;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Chilopoda;Lithobiomorpha;NA;185600;185600;Lithobiomorpha;Lithobiomorpha Pocock, 1895;lithobiomorpha;adulte;1;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;Oligochaeta;adulte;3;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;6;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;21;N.HENON;?;;N.HENON
France;MIDI-PYRENEES;AVEYRON;12;Belmont-sur-Rance;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2021;PB6;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;143;N.HENON;?;;N.HENON
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB1;Pitfall;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;Isopoda;adulte;1;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB1;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;Diptera;adulte;2;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB1;Pitfall;Insecta;Hemiptera;NA;184981;184981;Cicadomorpha;Cicadomorpha Evans, 1946;Cicadomorpha;adulte;2;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB1;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;adulte;3;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB1;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;adulte;3;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB1;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;4;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB1;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;16;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB1;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;28;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB2;Pitfall;Insecta;Hemiptera;Aphididae;185101;185101;Aphididae;Aphididae Latreille, 1802;aphididae;adulte;1;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB2;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;3;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB2;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;hymenoptera;adulte;3;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB2;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;Diptera;adulte;3;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB2;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;adulte;6;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB2;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;12;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB2;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;20;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB3;Pitfall;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;Diptera;adulte;1;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB3;Pitfall;Insecta;Hymenoptera;NA;185126;185126;Hymenoptera;Hymenoptera Linnaeus, 1758;hymenoptera;adulte;1;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB3;Pitfall;Insecta;Coleoptera;Anthicidae;184697;184697;Anthicidae;Anthicidae Latreille, 1819;anthicidae;adulte;1;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB3;Pitfall;Insecta;Hemiptera;NA;184981;184981;Cicadomorpha;Cicadomorpha Evans, 1946;Cicadomorpha;adulte;2;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB3;Pitfall;Insecta;Coleoptera;Chrysomelidae;184644;184644;Chrysomelidae;Chrysomelidae Latreille, 1802;chrysomelidae;adulte;5;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB3;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;adulte;10;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB3;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;20;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB3;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;21;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB3;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;23;M.BRAND;31/07/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB4;Pitfall;Insecta;Hemiptera;NA;185020;185020;Heteroptera;Heteroptera Latreille, 1810;heteroptera;adulte;1;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB4;Pitfall;Insecta;Coleoptera;Anthicidae;184697;184697;Anthicidae;Anthicidae Latreille, 1819;anthicidae;adulte;1;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB4;Pitfall;Arachnida;Opiliones;NA;183822;183822;Opiliones;Opiliones Sundevall, 1833;opiliones;adulte;2;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB4;Pitfall;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;Isopoda;adulte;3;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB4;Pitfall;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;adulte;3;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB4;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;4;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB4;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;adulte;11;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB4;Pitfall;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;14;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB4;Pitfall;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;27;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB5;Pitfall;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;larve;1;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB5;Pitfall;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;01/08/2024;;T.GELIS
France;CHAMPAGNE-ARDENNE;MARNE;51;Belval-Sous-Chatillon;RMQS_2024;EST;EST;288;PB5;Pitfall;Insecta;Hemiptera;NA;184981;184981;Cicadomorpha;Cicadomorpha Evans, 1946;Cicadomorpha;adulte;2;N.HENON;01/08/2024;;T.GELIS
