PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;01/09/2025;ENVOI_CARDOBS;MASSE;Nom_Saisie
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM2;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-433;insecta;larva;2;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM2;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-434;diptera;;2;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM2;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-435;araneae;;7;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM2;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-436;collembola;;7;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM2;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-437;hemiptera;larva;77;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM2;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-438;Acari;;10;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM3;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-439;collembola;;86;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM3;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-440;Acari;;45;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM4;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-441;carabidae;larva;1;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM4;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-442;collembola;;179;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM4;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-443;diplopoda;;1;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM4;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-444;Acari;;19;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM5;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-445;carabidae;;1;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM5;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-446;carabidae;larva;1;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM5;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-447;collembola;;28;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM5;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-448;hemiptera;larva;4;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM5;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-449;Acari;;13;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM6;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-450;hemiptera;larva;8;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM6;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-451;Acari;;41;;;;L.DECAENS;;30/10/2025;;;
France;POITOU-CHARENTES;DEUX-SEVRES;79;79112;Epannes;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190619;RMQS_25_EPANNES_1283;RMQS_25_EPANNES_1283_CM6;46.22144876;-0.579361751;23;05/03/2025;05/03/2025;Friche;;SoilCore;;;;;;;;;;TR_LDEC-452;collembola;;19;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM1;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-453;collembola;;57;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM1;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-454;Acari;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM2;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-455;collembola;;3;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM2;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-456;Acari;;7;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM3;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-457;collembola;;7;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM3;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-458;Acari;;15;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM4;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-459;oligochaeta;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM4;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-460;collembola;;6;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM4;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-461;Acari;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM5;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-462;collembola;;5;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM5;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-463;Acari;;3;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM6;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-464;oligochaeta;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM6;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-465;carabidae;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM6;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-466;collembola;;3;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;SARTHE;72;72193;Melleray;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190604;RMQS_25_MELLERAY_680;RMQS_25_MELLERAY_680_CM6;48.12044509;0.816313194;190;06/03/2025;06/03/2025;Monoculture (Colza);;SoilCore;;;;;;;;;;TR_LDEC-467;Acari;;3;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM1;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-468;coleoptera;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM1;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-469;oligochaeta;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM1;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-470;collembola;;3;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM1;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-471;insecta;larva;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM1;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-472;Acari;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM2;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-473;annelida;;2;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM2;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-474;collembola;;2;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM2;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-475;Acari;;5;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM2;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-476;carabidae;larva;2;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM3;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-477;insecta;larva;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM3;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-478;collembola;;3;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM3;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-479;symphyla;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM3;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-480;Acari;;4;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM4;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-481;collembola;;6;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM4;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-482;Acari;;7;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM5;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-483;coleoptera;;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM5;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-484;collembola;;7;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM5;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-485;Acari;;3;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM6;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-486;carabidae;larva;1;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM6;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-487;collembola;;6;;;;L.DECAENS;;30/10/2025;;;
France;PAYS DE LA LOIRE;MAYENNE;53;53116;Le Horps;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190599;RMQS_25_HORPS_557;RMQS_25_HORPS_557_CM6;48.38486088;-0.483534692;275;31/03/2025;31/03/2025;Monoculture (blé);;SoilCore;;;;;;;;;;TR_LDEC-488;Acari;;4;;;;L.DECAENS;;30/10/2025;;;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_CM2;43.52529907;2.127940412;215;25/03/2025;25/03/2025;Monoculture (féverolle);;SoilCore;;;;;;;;;;TR_LDEC-489;hemiptera;;1;;;;L.DECAENS;;31/10/2025;;;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_CM2;43.52529907;2.127940412;215;25/03/2025;25/03/2025;Monoculture (féverolle);;SoilCore;;;;;;;;;;TR_LDEC-490;annelida;;21;;;;L.DECAENS;;31/10/2025;;;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_CM2;43.52529907;2.127940412;215;25/03/2025;25/03/2025;Monoculture (féverolle);;SoilCore;;;;;;;;;;TR_LDEC-491;collembola;;23;;;;L.DECAENS;;31/10/2025;;;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_CM2;43.52529907;2.127940412;215;25/03/2025;25/03/2025;Monoculture (féverolle);;SoilCore;;;;;;;;;;TR_LDEC-492;Acari;;5;;;;L.DECAENS;;31/10/2025;;;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_CM3;43.52529907;2.127940412;215;25/03/2025;25/03/2025;Monoculture (féverolle);;SoilCore;;;;;;;;;;TR_LDEC-493;collembola;;2;;;;L.DECAENS;;31/10/2025;;;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_CM4;43.52529907;2.127940412;215;25/03/2025;25/03/2025;Monoculture (féverolle);;SoilCore;;;;;;;;;;TR_LDEC-494;annelida;;1;;;;L.DECAENS;;31/10/2025;;;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_CM4;43.52529907;2.127940412;215;25/03/2025;25/03/2025;Monoculture (féverolle);;SoilCore;;;;;;;;;;TR_LDEC-495;Acari;;3;;;;L.DECAENS;;31/10/2025;;;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_CM4;43.52529907;2.127940412;215;25/03/2025;25/03/2025;Monoculture (féverolle);;SoilCore;;;;;;;;;;TR_LDEC-496;collembola;;6;;;;L.DECAENS;;31/10/2025;;;
France;MIDI-PYRENEES;TARN;81;81143;Lescout;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;2190648;RMQS_25_LESCOUT_2110;RMQS_25_LESCOUT_2110_CM5;43.52529907;2.127940412;215;25/03/2025;25/03/2025;Monoculture (féverolle);;SoilCore;;;;;;;;;;TR_LDEC-497;collembola;;3;;;;L.DECAENS;;31/10/2025;;;
