PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;FACTEUR_DILUTION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;DATE_DETERMINATION;ENVOI_CARDOBS;MASSE;Nom_Saisie
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3115;coleoptera;;3;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3116;diptera;;66;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3117;hemiptera;;6;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3118;hemiptera;larva;169;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3119;Acari;;63;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3120;thripidae;larva;6;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3121;lepidoptera;larva;7;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_BIOL_1517;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Arachnida;Opiliones;;183822;;Opiliones;Opiliones Sundevall, 1833;;TR_LDEC-3122;opiliones;;1;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Biol;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_HORPS_557;RMQS_25_BIOL_1517_DVAC;45.498247;5.395375696;441;28/04/2025;28/04/2025;Monoculture;;DVAC100;4;Gastropoda;;;186338;;Gastropoda;Gastropoda Cuvier, 1795;;TR_LDEC-3123;gastropoda;;11;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_DVAC;44.941649;0.090381004;82;08/04/2025;08/04/2025;Monoculture (blé);;DVAC100;8;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3124;collembola;;35;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_DVAC;44.941649;0.090381004;82;08/04/2025;08/04/2025;Monoculture (blé);;DVAC100;8;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3125;hymenoptera;;2;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_DVAC;44.941649;0.090381004;82;08/04/2025;08/04/2025;Monoculture (blé);;DVAC100;8;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3126;araneae;;2;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_DVAC;44.941649;0.090381004;82;08/04/2025;08/04/2025;Monoculture (blé);;DVAC100;8;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3127;coleoptera;;1;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_DVAC;44.941649;0.090381004;82;08/04/2025;08/04/2025;Monoculture (blé);;DVAC100;8;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3128;diptera;;17;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_DVAC;44.941649;0.090381004;82;08/04/2025;08/04/2025;Monoculture (blé);;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3129;hemiptera;;10;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_DVAC;44.941649;0.090381004;82;08/04/2025;08/04/2025;Monoculture (blé);;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3130;hemiptera;larva;2;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Carsac-de-Gurson;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190633;RMQS_25_CARSAC-DE-GURSON_1657;RMQS_25_CARSAC-DE-GURSON_1657_DVAC;44.941649;0.090381004;82;08/04/2025;08/04/2025;Monoculture (blé);;DVAC100;8;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3131;Acari;;1;;;;L.DECAENS;;10/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3132;collembola;;113;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3133;hymenoptera;;18;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3134;araneae;;23;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3135;diptera;;13;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3136;hemiptera;;4;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3137;hemiptera;;31;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3138;Acari;;5;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3139;thripidae;;2;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3140;thripidae;larva;8;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Evellys;Naizin;RMQS_2025;UMR SAS;K.HOEFFNER, G.PERES, L.DELOURME;;RMQS_25_NAIZIN_663;RMQS_25_NAIZIN_663_DVAC;48.01701723; -2.826330827;110;18/06/2025;18/06/2025;Monoculture (blé);;DVAC100;8;Insecta;Orthoptera;;185375;;Orthoptera;Orthoptera Latreille, 1810;;TR_LDEC-3141;orthoptera;larva;1;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3142;collembola;;13;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3143;hymenoptera;;20;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3144;araneae;;6;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Insecta;Hymenoptera;Formicidae;185188;;Formicidae;Formicidae Latreille, 1809;;TR_LDEC-3145;formicidae;;2;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3146;coleoptera;;1;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3147;diptera;;40;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3148;hemiptera;;24;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3149;hemiptera;larva;18;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3150;Acari;;9;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Gastropoda;;;186338;;Gastropoda;Gastropoda Cuvier, 1795;;TR_LDEC-3151;gastropoda;;2;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Litz;;RMQS_2025;EODD;S.POUZENC, Estelle D, Charlotte G.;;RMQS_25_LITZ_199;RMQS_25_LITZ_199_DVAC;49.42495105;2.32278617;80;04/06/2025;04/06/2025;Monoculture;;DVAC100;1;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3152;lepidoptera;larva;1;;;;L.DECAENS;;11/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3153;collembola;;53;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3154;hymenoptera;;7;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3155;araneae;;6;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3156;coleoptera;;3;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3157;diptera;;110;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3158;diptera;larva;1;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3159;hemiptera;;5;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3160;hemiptera;larva;3;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3161;Acari;;3;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Gastropoda;;;186338;;Gastropoda;Gastropoda Cuvier, 1795;;TR_LDEC-3162;gastropoda;;13;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Gastropoda;Stylommatophora;Limacidae;18646;;Limacidae;Limacidae Batsch, 1789;;TR_LDEC-3163;limacidae;;23;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Mont-pres-Chambord;La Richardière;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;2190607;RMQS_25_MONT-PRES-CHAMBORD_899;RMQS_25_MONT-PRES-CHAMBORD_899_DVAC;47.5477886;1.466212932;90;09/04/2025;09/04/2025;Monoculture (colza);;DVAC100;4;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3164;thripidae;larva;1;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3165;collembola;;105;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3166;hymenoptera;;2;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3167;araneae;;4;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Insecta;Hymenoptera;Formicidae;185188;;Formicidae;Formicidae Latreille, 1809;;TR_LDEC-3168;formicidae;;1;;;;L.DECAENS;;12/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ygrande;;RMQS_2025;EOOD;I.MIALON, A.TAVERNIER, E.FLACHAT;2190616;RMQS_25_YGRANDE_1216;RMQS_25_YGRANDE_1216_DVAC;46.54643177;2.94824303;338;23/04/2025;23/04/2025;Prairie temporaire (trèfle et poacées);;DVAC100;4;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3169;coleoptera;;1;;;;L.DECAENS;;12/02/2026;;;
